model_id,drift_confidence,warning_confidence,lambda_option,ma_window,min_gap_samples,n_records,two_side_option,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_994,0.005,0.001,0.05,50,3000,458,0.5,180554.47598253275,5.681222707423581,27.528384279475983,0.15406268571539403,0.10625944552598081,0.23702492290563335,0.16522144982756728,0.16439571395582184,0.33872981736133545,0.06329351236905499,0.12954904062421194,4.831930555555557,6.390323611111114,1.9330813732783352,-5.009584070328691,-7.418478433262341,-7.700333395412085,2.109170305676856,25.419213973799128,3.572052401746725,1.4338427947598253
model_995,0.005,0.001,0.05,50,5000,458,0.5,180554.47598253275,5.681222707423581,19.056768558951966,0.1275494305390898,0.08707170725635227,0.17981111492414348,0.12291027799969001,0.10507424725572682,0.2379880177048171,0.05840393683568766,0.11609961507685924,5.070870229007639,6.292357251908402,1.3937429509897121,-5.188087663031315,-6.8347246783257765,-8.797083565864432,1.4410480349344978,17.61572052401747,4.240174672489083,0.9639446870451241
model_996,0.005,0.001,0.05,100,500,458,0.5,180554.47598253275,5.681222707423581,47.580786026200876,0.11584918851800938,0.0918743349084436,0.22208779114434377,0.17842530705660353,0.2723660558267545,0.4187798483874775,0.05074433522844438,0.0894602443204158,3.9261549295774607,5.460032394366188,3.4662139134564547,-6.40203900584601,-10.628479613671907,-8.00934271940031,2.4366812227074237,44.13973799126637,3.2445414847161573,1.9830887918486177
model_997,0.005,0.001,0.05,100,1000,458,0.5,180554.47598253275,5.681222707423581,37.72052401746725,0.12399181748641426,0.0950425197066196,0.22909450564609904,0.17767560234656438,0.2427413059155931,0.40216040345760357,0.055586551735123654,0.09727406899610978,4.318156028368789,5.812706382978715,2.7743138287417546,-5.670347865688864,-9.011181092863662,-7.7946910774289755,2.3231441048034935,34.956331877729255,3.3580786026200875,1.7875778748180504
model_998,0.005,0.001,0.05,100,2000,458,0.5,180554.47598253275,5.681222707423581,27.54585152838428,0.12584351511456493,0.08910161993024106,0.21448118776672132,0.15035567767607508,0.15511258014468907,0.33836611628802743,0.05450362687770026,0.10339390849054603,5.097565217391302,6.321271014492748,2.0459900463702096,-5.23898822298973,-7.659680910056275,-8.054842752818903,1.9694323144104804,25.550218340611355,3.7117903930131004,1.363251819505095
model_999,0.005,0.001,0.05,100,3000,458,0.5,180554.47598253275,5.681222707423581,21.95633187772926,0.12038951858836414,0.0789184939057674,0.19551450709961754,0.12916338196612923,0.12440100036105686,0.28583485969178235,0.0453017904787232,0.10115845231042639,5.220351145038166,6.482410687022893,1.6383744668788602,-5.242332836166585,-7.154098946382331,-8.587759824726835,1.6157205240174672,20.34061135371179,4.065502183406114,1.0548151382823874
model_1000,0.005,0.001,0.05,100,5000,458,0.5,180554.47598253275,5.681222707423581,15.79475982532751,0.1016154066921824,0.07245393256384655,0.14918331185250824,0.10551466335845981,0.09715169773286905,0.200054818600927,0.05068764044317566,0.0935713401900802,4.932396551724131,5.843468965517238,1.2246376071831109,-5.3200710470136405,-6.677057682171533,-9.335900873539497,1.1266375545851528,14.668122270742359,4.554585152838428,0.7891033478893743
model_1001,0.005,0.001,0.1,1,500,458,0.5,180554.47598253275,5.681222707423581,169.4585152838428,0.13392951436318065,0.12573798672331454,0.32726330479743826,0.3109215930625123,0.722064798374842,0.8211322520274486,0.059166063206509745,0.08277415763911641,1.8699801980198028,3.3559069306930662,12.044787626608782,-12.830863742467965,-27.70252269246357,-6.9234185469461424,4.895196506550218,155.8471615720524,0.7860262008733624,4.740911208151383
model_1002,0.005,0.001,0.1,1,1000,458,0.5,180554.47598253275,5.681222707423581,102.75109170305677,0.16973419176395269,0.1535882785462608,0.3842376224282437,0.3526121572236987,0.6150407459937386,0.8079608770656805,0.06938305228533699,0.10816953114466442,2.674537313432838,4.386517412935323,7.431167928118769,-7.559448306209907,-16.606617577260966,-4.848090744920185,4.829694323144105,94.68995633187772,0.851528384279476,4.513423580786027
model_1003,0.005,0.001,0.1,1,2000,458,0.5,180554.47598253275,5.681222707423581,58.61572052401747,0.20947165503408044,0.15637924464073222,0.41868877083168743,0.31213917012312,0.3686262712656239,0.730402604288425,0.07280202419051467,0.1414283397895918,4.525313432835821,6.547059701492533,4.3139508906485675,-4.679224968464855,-9.82894824260484,-4.292136257159053,4.253275109170306,53.98689956331878,1.4279475982532752,3.1452459970887925
model_1004,0.005,0.001,0.1,1,3000,458,0.5,180554.47598253275,5.681222707423581,41.48471615720524,0.19316106849295447,0.13032639291914563,0.3536505549452665,0.23794101074441484,0.2399467758316975,0.5461673455123237,0.06906283852722218,0.1391095394142927,5.094878306878302,6.925677248677246,3.1388790359619505,-4.711575689663371,-8.358231624246658,-5.862046849009283,3.131004366812227,38.353711790393014,2.550218340611354,2.1038136826783123
model_1005,0.005,0.001,0.1,1,5000,458,0.5,180554.47598253275,5.681222707423581,26.43231441048035,0.1683408102699751,0.11678429709053564,0.26289404442669484,0.18308805855378102,0.166743811102275,0.35987491687466,0.06744751325734645,0.13841050999990942,4.830952380952378,6.158542857142852,2.015264826392902,-4.977222518278822,-7.281456609840561,-7.746502852410617,2.0436681222707422,24.388646288209607,3.6375545851528384,1.3666870451237272
model_1006,0.005,0.001,0.1,10,500,458,0.5,180554.47598253275,5.681222707423581,140.90829694323145,0.15135335604245187,0.13326605348434908,0.32948761002244387,0.29647988873557923,0.6183286146168242,0.7404977846025881,0.06651787443503794,0.1022159641397682,2.3746532663316637,3.8165286432160825,9.590374079009964,-11.11480833031043,-23.49691037648898,-6.814587001544297,4.471615720524017,129.5240174672489,1.2096069868995634,4.211796215429404
model_1007,0.005,0.001,0.1,10,1000,458,0.5,180554.47598253275,5.681222707423581,87.54585152838428,0.18170329046131997,0.15767212181171797,0.3743346492499806,0.3302441152764516,0.5299270969062904,0.7270872746855279,0.07701501178463081,0.12422022651466638,3.1381407035175903,4.693490452261309,6.126333267824583,-6.934160565089196,-14.639555684382156,-5.212467372254944,4.393013100436681,80.65065502183405,1.2882096069868996,3.997464337700146
model_1008,0.005,0.001,0.1,10,2000,458,0.5,180554.47598253275,5.681222707423581,51.56768558951965,0.20852262083379447,0.15743175517267632,0.3929760101505381,0.29465152848250403,0.3480395375238684,0.6576601941455525,0.08033986219930028,0.14848638642554216,4.365746192893404,6.254957360406096,3.70064640225003,-4.619017091432217,-9.136783768081568,-4.871050783675226,3.8427947598253276,47.49781659388646,1.8384279475982532,2.838905385735079
model_1009,0.005,0.001,0.1,10,3000,458,0.5,180554.47598253275,5.681222707423581,37.262008733624455,0.1926702750378914,0.13534188821593937,0.3313221288121009,0.2281665698699214,0.22457683096650474,0.5036458204580475,0.07083061193436643,0.14456682897315554,4.995935828877002,6.565905882352938,2.739437357569887,-4.697218918931649,-7.948107859654661,-6.272647811015559,2.8777292576419216,34.38427947598253,2.8034934497816595,1.9380902474526938
model_1010,0.005,0.001,0.1,10,5000,458,0.5,180554.47598253275,5.681222707423581,24.310043668122272,0.16454316475869904,0.11459141081635194,0.24758044476183275,0.17348047019354362,0.1568167472707673,0.3358995087738987,0.06731117983899658,0.13799745155336557,4.869976470588235,5.956657647058823,1.8385355241577706,-4.991969582161937,-7.100221254016292,-8.007712741867948,1.8296943231441047,22.480349344978166,3.851528384279476,1.2567685589519653
model_1011,0.005,0.001,0.1,50,500,458,0.5,180554.47598253275,5.681222707423581,46.97816593886463,0.11456442605101967,0.0902114669536834,0.20805313383744362,0.16997846960209323,0.2538837771242087,0.37523022864340616,0.04863205426450311,0.09112026595279918,3.5928661417322747,5.321850393700776,3.2090480819080183,-6.28438379104317,-10.449800325450974,-7.900365480171145,2.489082969432314,43.26637554585153,3.1921397379912664,2.0998427947598266
model_1012,0.005,0.001,0.1,50,1000,458,0.5,180554.47598253275,5.681222707423581,36.73362445414847,0.12303552803005992,0.09355639268005322,0.2163475915803901,0.1700988735476585,0.2142102232328279,0.3635578302737306,0.051036809509995895,0.09887520534929531,4.06763779527558,5.739034645669281,2.5695832011252615,-5.519271399209524,-8.756688486681702,-7.677855431892648,2.393013100436681,33.82532751091703,3.2882096069868996,1.9152489082969446
model_1013,0.005,0.001,0.1,50,2000,458,0.5,180554.47598253275,5.681222707423581,26.68122270742358,0.12312118296458742,0.08587589617721761,0.2012420767265138,0.14190201535193708,0.1417961394714541,0.3101478198286572,0.05176991084250454,0.1034249053030862,5.005544715447149,6.541920325203243,1.9076208747262065,-5.120425663517047,-7.463317625456688,-7.948979682547226,1.9956331877729259,24.65938864628821,3.685589519650655,1.3891819505094618
model_1014,0.005,0.001,0.1,50,3000,458,0.5,180554.47598253275,5.681222707423581,21.19650655021834,0.1145074114379,0.07363109624378229,0.17716202762275973,0.11598442742487508,0.10431946253934438,0.25394273434987535,0.039779932946863154,0.09826717189495393,5.2736695652173875,6.689719999999989,1.5600330450011766,-5.209035032118595,-7.050670872877189,-8.602627592088641,1.611353711790393,19.58515283842795,4.069868995633188,1.057947598253276
model_1015,0.005,0.001,0.1,50,5000,458,0.5,180554.47598253275,5.681222707423581,15.209606986899564,0.10674744587057737,0.06984626661746149,0.14345923758268328,0.0960760993339704,0.07212606156865083,0.18033905579821327,0.043471178936690946,0.10272275252517586,5.297794392523349,6.559684112149521,1.142549518197697,-5.177969644343594,-6.472991183898507,-9.154913023037754,1.2096069868995634,14.0,4.471615720524017,0.7974002911208159
model_1016,0.005,0.001,0.1,100,500,458,0.5,180554.47598253275,5.681222707423581,30.82532751091703,0.08950805195259792,0.06777581378114302,0.16041786005642775,0.12627104189511235,0.17735526917070712,0.28145551290619364,0.037160196930225584,0.07627479518233862,4.078522522522515,5.686245045045033,2.340574512707214,-6.070621387673989,-8.780437191925822,-9.091259337076455,1.5982532751091703,28.67248908296943,4.08296943231441,1.252465793304222
model_1017,0.005,0.001,0.1,100,1000,458,0.5,180554.47598253275,5.681222707423581,25.78165938864629,0.09347271005412729,0.06823230770054796,0.1622280307632419,0.12263367489368761,0.15296043789814662,0.2697233040669979,0.03742311293012483,0.08050884526688486,4.521818181818173,6.035576363636351,1.983086663408522,-5.718829737940394,-7.98071095226232,-9.007103104578556,1.5240174672489082,23.99126637554585,4.157205240174672,1.1299126637554593
model_1018,0.005,0.001,0.1,100,2000,458,0.5,180554.47598253275,5.681222707423581,19.724890829694324,0.09484856251702307,0.06397506591672458,0.15205506854464285,0.10340008640271776,0.09465801380455888,0.22331351184420797,0.035366370250162614,0.08687853141338797,5.4299238095237925,6.71441904761903,1.53755082990541,-5.471289353478066,-7.1893677488992,-9.171202120833,1.3100436681222707,18.393013100436683,4.37117903930131,0.8840844250363913
model_1019,0.005,0.001,0.1,100,3000,458,0.5,180554.47598253275,5.681222707423581,16.131004366812228,0.08875630021521368,0.057801913317402115,0.13416023802377933,0.08968758097825254,0.08334341686512249,0.18774321762377247,0.03350127281893762,0.08378354676769902,5.361319999999985,6.614605999999984,1.2908365969108242,-5.45219230068691,-6.844710490596633,-9.480824035426373,1.091703056768559,15.039301310043669,4.5895196506550215,0.7035342066957795
model_1020,0.005,0.001,0.1,100,5000,458,0.5,180554.47598253275,5.681222707423581,11.960698689956331,0.07459544718982766,0.047986350660296724,0.09994833809790411,0.06520642699911336,0.046292620172019086,0.12375491584649047,0.028506323841132337,0.07859342274078149,5.500909090909074,6.3311295454545276,0.9903605297062104,-5.6213522315432165,-6.646897808252524,-10.147880753232231,0.7205240174672489,11.240174672489083,4.960698689956332,0.4614410480349355
model_1021,0.005,0.001,0.2,1,500,458,0.5,180554.47598253275,5.681222707423581,185.71615720524017,0.11823985666698585,0.11339904947655671,0.30743989691569334,0.29665673118537234,0.7588214005790425,0.8253866948190093,0.05137356272937109,0.0699893934366433,1.6686268656716399,2.8302815920398006,13.640448439512221,-14.037735681849245,-30.289011110822777,-7.361879626751127,4.965065502183406,170.8646288209607,0.7161572052401747,4.869377001455605
model_1022,0.005,0.001,0.2,1,1000,458,0.5,180554.47598253275,5.681222707423581,108.4585152838428,0.15987267521992907,0.14892380024007923,0.37606574970633844,0.35302728315942117,0.656675617387151,0.8164631644435137,0.06723651559366972,0.09870416222530665,2.626636815920394,4.049582089552238,8.067058698747847,-7.82406535422338,-17.34917703068994,-4.7689330967761245,4.908296943231441,99.92139737991266,0.7729257641921398,4.660614264919943
model_1023,0.005,0.001,0.2,1,2000,458,0.5,180554.47598253275,5.681222707423581,60.24454148471616,0.20189490824754294,0.1508541112037372,0.41708113656383,0.3128015445803116,0.3686490572247058,0.7416740678620977,0.06576582500657444,0.13252474578886106,4.551084577114428,6.411488557213928,4.581916342926546,-4.6560117290872345,-9.950039832008985,-4.140002044438587,4.3056768558951966,55.580786026200876,1.3755458515283843,3.2237350800582245
model_1024,0.005,0.001,0.2,1,3000,458,0.5,180554.47598253275,5.681222707423581,42.07423580786026,0.1984684566208636,0.132850020667144,0.37139235261555287,0.24757141133149957,0.23230231394885903,0.5923024391910854,0.05971407131454191,0.1394256485944905,5.295505154639174,7.026557731958764,3.2388258877393303,-4.4566009367042465,-8.13256414321595,-5.426479595457128,3.314410480349345,38.75982532751092,2.3668122270742358,2.201318777292576
model_1025,0.005,0.001,0.2,1,5000,458,0.5,180554.47598253275,5.681222707423581,26.637554585152838,0.16832898115258046,0.11672635003252152,0.2667695956410932,0.18664806907376522,0.15699683162115735,0.36467354890165066,0.059928283209641234,0.1332216271737464,5.017206896551719,6.06471954022988,2.0956838943289635,-5.052879160636094,-7.376807347748541,-7.847246944809127,2.0087336244541483,24.62882096069869,3.6724890829694323,1.3463377001455616
model_1026,0.005,0.001,0.2,10,500,458,0.5,180554.47598253275,5.681222707423581,127.47161572052401,0.14169167641512825,0.12350302748573176,0.29693679102295467,0.26583616435982327,0.5265942996838193,0.6461618439784378,0.06057513785520031,0.09882422073195557,2.494670329670317,3.890017582417573,8.545121338266863,-10.660954788787086,-21.865259248328833,-7.329544917094814,4.08296943231441,117.19650655021834,1.5982532751091703,3.8229839883551686
model_1027,0.005,0.001,0.2,10,1000,458,0.5,180554.47598253275,5.681222707423581,78.48908296943232,0.16558221379545088,0.14302863740221475,0.33203310869257013,0.29287026877962,0.46226221155902636,0.6330875092883826,0.06949950744617317,0.11651683210279588,3.152076923076912,4.642668131868127,5.393511629078697,-6.854959160024423,-13.76705145193015,-5.936030918001691,4.013100436681222,72.20960698689956,1.668122270742358,3.6368384279475987
model_1028,0.005,0.001,0.2,10,2000,458,0.5,180554.47598253275,5.681222707423581,46.56331877729258,0.186170931693214,0.13972635479452344,0.3393429543779868,0.25444022488260226,0.27031107966440615,0.5567181170571872,0.07118804474115557,0.13682300836351907,4.626057142857134,6.31097485714285,3.3241776449399207,-4.818890157594568,-8.907380298369889,-5.630540283713459,3.445414847161572,42.91266375545852,2.2358078602620086,2.486989810771471
model_1029,0.005,0.001,0.2,10,3000,458,0.5,180554.47598253275,5.681222707423581,33.777292576419214,0.17884223195928112,0.12777536342049448,0.2992479646184193,0.21164660450982614,0.19954149940022017,0.44109556746019624,0.06702751633697249,0.1383985756189446,4.820591715976324,6.448487573964487,2.474070571228245,-4.750790892615939,-7.693789069949354,-6.694138965521285,2.650655021834061,31.12663755458515,3.03056768558952,1.8051644832605538
model_1030,0.005,0.001,0.2,10,5000,458,0.5,180554.47598253275,5.681222707423581,22.17467248908297,0.1446635238285658,0.09961095811395475,0.21277478964684773,0.1485776837954905,0.12369668925987959,0.28043706122629836,0.059151939748317485,0.1246478387485733,4.855945578231283,6.169949659863937,1.6843603368851223,-5.0213370131763115,-6.938409993748845,-8.25494026088131,1.7161572052401746,20.458515283842793,3.965065502183406,1.1747074235807868
model_1031,0.005,0.001,0.2,50,500,458,0.5,180554.47598253275,5.681222707423581,25.449781659388645,0.10175757983826302,0.07833872736500361,0.1625788513792732,0.12792209117320835,0.15393199395575452,0.2552545932105398,0.04878674191189058,0.09272878299059478,4.110429906542062,5.510214953271039,1.892918127890537,-5.860231657480454,-8.083676083620508,-9.276893723886408,1.4235807860262009,23.646288209606986,4.25764192139738,1.1106724890829685
model_1032,0.005,0.001,0.2,50,1000,458,0.5,180554.47598253275,5.681222707423581,21.30131004366812,0.10342367347755568,0.0779814015118876,0.1626100379957006,0.12535510144557402,0.1398190993297595,0.2455351035783864,0.048560500645471884,0.09530667114286079,4.4310666666666725,5.795038095238108,1.6227391548360115,-5.527349856920056,-7.371572272820481,-9.155456989581197,1.3755458515283843,19.75545851528384,4.3056768558951966,1.0402474526928664
model_1033,0.005,0.001,0.2,50,2000,458,0.5,180554.47598253275,5.681222707423581,16.65938864628821,0.09973538885514922,0.07002311625313268,0.14422230786502152,0.10045827948363625,0.08861254123905035,0.19877713939170397,0.04641739899675375,0.09712804345902504,5.045857142857149,6.294991836734707,1.3077729957858721,-5.405002110394424,-6.837305589918375,-9.383173514737251,1.1572052401746724,15.497816593886462,4.524017467248909,0.7964890829694311
model_1034,0.005,0.001,0.2,50,3000,458,0.5,180554.47598253275,5.681222707423581,13.87772925764192,0.09261075252489195,0.060713109387348495,0.13166611935428432,0.08807159316419738,0.0823675653626848,0.17606001185502856,0.04096390174861225,0.09190783760931297,5.097574468085113,6.251757446808526,1.1095153340748423,-5.410327815694123,-6.589564501265742,-9.654770608279492,0.9781659388646288,12.899563318777293,4.703056768558952,0.6440378457059669
model_1035,0.005,0.001,0.2,50,5000,458,0.5,180554.47598253275,5.681222707423581,10.449781659388647,0.07958582046622624,0.0564152486520447,0.09913519316179885,0.07114944300121687,0.060824025205607535,0.1156088891415118,0.04285793072485954,0.0873730031966274,4.600530120481931,5.542937349397595,0.8729364464074227,-5.5189814902861585,-6.398981333804336,-10.166317813068554,0.6768558951965066,9.77292576419214,5.004366812227074,0.4809170305676854
model_1036,0.005,0.001,0.2,100,500,458,0.5,180554.47598253275,5.681222707423581,17.449781659388645,0.0825160596148281,0.06053214996689409,0.13239938295117604,0.10052488372709113,0.11518078526491062,0.19843530545431393,0.033128268446865644,0.07328704973374874,4.355290322580649,5.723165591397852,1.4323146561973354,-5.6697958078661355,-7.162013601175426,-9.74901442212852,1.039301310043668,16.222707423580786,4.641921397379913,0.7731266375545851
model_1037,0.005,0.001,0.2,100,1000,458,0.5,180554.47598253275,5.681222707423581,15.703056768558952,0.0852587791313326,0.06172539479729538,0.1345649565081413,0.10017621291183099,0.10743489214783845,0.1963438743235815,0.03368355037959863,0.07643161862186543,4.628881720430113,5.88982795698925,1.3044728330590283,-5.538214773156789,-6.874889088483788,-9.703938750864468,1.017467248908297,14.589519650655022,4.663755458515284,0.7380902474526928
model_1038,0.005,0.001,0.2,100,2000,458,0.5,180554.47598253275,5.681222707423581,13.0,0.08458521318474986,0.05713244373385501,0.12514356818740113,0.08561162189640752,0.07826156062734536,0.16862568033901196,0.03161008086381641,0.07975693637330397,5.04443181818182,6.327547727272727,1.0810825890718918,-5.445596428059213,-6.538833324429361,-9.80727492310558,0.9082969432314411,12.08296943231441,4.77292576419214,0.6168005822416301
model_1039,0.005,0.001,0.2,100,3000,458,0.5,180554.47598253275,5.681222707423581,11.152838427947598,0.07144163550706248,0.04506357239830602,0.10322105784299285,0.06680359214935595,0.05465938042036166,0.13915300599734198,0.025118336413670988,0.06929560485519339,5.253850000000005,6.342050000000006,0.9536649931795528,-5.472395198741614,-6.40570091423844,-10.023209589901498,0.7554585152838428,10.397379912663755,4.925764192139738,0.5007685589519648
model_1040,0.005,0.001,0.2,100,5000,458,0.5,180554.47598253275,5.681222707423581,8.720524017467248,0.06420225649229139,0.04130881923540634,0.08394994011306572,0.0561994378088754,0.04979450366683862,0.10014348325419478,0.02766179611082836,0.06777794550076675,5.1176056338028175,5.895430985915494,0.7603589632146733,-5.542304348427648,-6.257544454475879,-10.368090408940652,0.5633187772925764,8.157205240174672,5.117903930131004,0.37131877729257645
model_1041,0.005,0.005,0.01,1,500,458,0.5,180554.47598253275,5.681222707423581,93.68995633187772,0.1823190943018583,0.14723786401973427,0.3635830161729014,0.30257603028112817,0.4741928976067173,0.7203854269998632,0.06823277914421584,0.13105030043239158,3.527466666666665,5.393764102564095,6.201137679091004,-7.753121767507387,-16.169992730522797,-5.710625150628505,4.3406113537117905,86.61572052401746,1.3406113537117903,3.769685589519652
model_1042,0.005,0.005,0.01,1,1000,458,0.5,180554.47598253275,5.681222707423581,69.75982532751091,0.1983248828542191,0.15370292223569496,0.38280135407869925,0.3030300554489455,0.38239558412304364,0.6939821021088681,0.07049599244677089,0.1432156083912251,4.16606153846154,6.042340512820508,4.747954609141086,-6.062629837981282,-12.324800863976304,-5.3289242376475245,4.122270742358078,64.58078602620087,1.5589519650655022,3.3220029112081533
model_1043,0.005,0.005,0.01,1,2000,458,0.5,180554.47598253275,5.681222707423581,47.17467248908297,0.21062112363382585,0.14672223335585724,0.3727949407513361,0.26235024332711115,0.2714462582398621,0.6018485635008882,0.07170090527678182,0.15969070201676855,5.049051546391746,6.805278350515456,3.213021568973888,-5.1177606284912525,-9.353415258872127,-5.877662570942737,3.3755458515283845,43.7467248908297,2.3056768558951966,2.2984657933042216
model_1044,0.005,0.005,0.01,1,3000,458,0.5,180554.47598253275,5.681222707423581,36.03930131004367,0.19607575167726674,0.12957853870627967,0.320905840287216,0.21504789245713407,0.21553112989986864,0.46956274595627284,0.07032338862341445,0.15702417848374042,5.1199569892473065,6.702718279569889,2.4856804641168098,-5.115138176025778,-8.336302500700553,-6.967438109758261,2.646288209606987,33.39301310043668,3.034934497816594,1.788002911208152
model_1045,0.005,0.005,0.01,1,5000,458,0.5,180554.47598253275,5.681222707423581,24.558951965065503,0.1789698254939922,0.12201684094951201,0.2497658135241971,0.17148970366184163,0.14877672168000963,0.31287001522038765,0.07855731647179083,0.16109455712420856,5.0836196319018425,6.147512883435584,1.7000846723295258,-5.368358520557947,-7.557790164898831,-8.496350121968291,1.724890829694323,22.83406113537118,3.9563318777292578,1.194433770014556
model_1046,0.005,0.005,0.01,10,500,458,0.5,180554.47598253275,5.681222707423581,92.51528384279476,0.17074707570037223,0.13921594855089428,0.35239116887632715,0.29382869781131676,0.45775263602453425,0.7018593994127001,0.06276683680494288,0.11570530633129385,3.5775647668393735,5.389939896373049,6.256320854093999,-7.692448834514012,-15.938712849736483,-5.792024250483562,4.283842794759825,85.62445414847161,1.3973799126637554,3.7185298398835536
model_1047,0.005,0.005,0.01,10,1000,458,0.5,180554.47598253275,5.681222707423581,69.24890829694323,0.18550534566823987,0.14386303891780317,0.36858977586051406,0.2902015604092371,0.3631891173729088,0.6707893196366096,0.06426188595175401,0.12702605251929128,4.296395833333329,6.076494791666664,4.836141260842048,-6.076495916542556,-12.232808961760535,-5.452487865549287,4.065502183406114,64.1877729257642,1.6157205240174672,3.2422882096069885
model_1048,0.005,0.005,0.01,10,2000,458,0.5,180554.47598253275,5.681222707423581,47.11353711790393,0.19578953386994102,0.13651891890032544,0.3539243115733812,0.2467875921951491,0.25242112398547023,0.5729223223475728,0.06560285467273481,0.1415572816754602,5.203399999999996,6.88164526315789,3.3073468310494323,-5.088124739463071,-9.27146263257466,-5.904752736138716,3.314410480349345,43.7467248908297,2.3668122270742358,2.2725240174672496
model_1049,0.005,0.005,0.01,10,3000,458,0.5,180554.47598253275,5.681222707423581,36.0,0.18087186420007306,0.12216236568204548,0.30068550594514,0.2047729248973336,0.20337878899078488,0.44029754851421943,0.06359557275742886,0.1383558777584594,5.157426966292133,6.5860775280898824,2.564924682531718,-5.134179188478725,-8.319319027054263,-7.039425863077417,2.5633187772925763,33.43668122270742,3.1179039301310043,1.7171091703056782
model_1050,0.005,0.005,0.01,10,5000,458,0.5,180554.47598253275,5.681222707423581,24.593886462882097,0.15318812265276888,0.09808304811468672,0.22507451707014833,0.14447574708775363,0.12695798970843922,0.29790395265607184,0.05722387354941954,0.12914921095504095,5.408714285714281,6.5862129870129795,1.8112024797017001,-5.391799557676343,-7.558174510218171,-8.540053129440363,1.6724890829694323,22.921397379912662,4.008733624454148,1.0804745269286766
model_1051,0.005,0.005,0.01,50,500,458,0.5,180554.47598253275,5.681222707423581,79.39301310043668,0.16307619505465995,0.13129988720509533,0.3251889540358699,0.2683966359598057,0.4226055881784112,0.635287299180826,0.06592276896589506,0.11514516986809462,3.5676353591160175,5.447088397790046,5.364302211886202,-7.132580718116422,-14.210767908311357,-6.156805900311532,3.8820960698689957,73.37117903930131,1.7991266375545851,3.3047918486171786
model_1052,0.005,0.005,0.01,50,1000,458,0.5,180554.47598253275,5.681222707423581,61.4061135371179,0.1773502796411802,0.13631542726829374,0.34113403308206697,0.2661308873888884,0.3429755024636864,0.6156449738006378,0.06845887644183138,0.12653989416519731,4.20601111111111,6.123157777777772,4.238761472901243,-5.792200582417544,-11.249333741230924,-5.744856710434435,3.7379912663755457,56.8296943231441,1.943231441048035,2.9406113537117924
model_1053,0.005,0.005,0.01,50,2000,458,0.5,180554.47598253275,5.681222707423581,43.048034934497814,0.1852648577058805,0.1311916783729963,0.32528301025061335,0.230558696408968,0.23844148402329754,0.5215109187270759,0.07072682076401196,0.1390861818796672,5.027818181818178,6.803855681818178,2.974331009118942,-4.9869941244094305,-8.801511092054492,-6.167071885128385,3.1222707423580784,39.86899563318777,2.558951965065502,2.1877292576419225
model_1054,0.005,0.005,0.01,50,3000,458,0.5,180554.47598253275,5.681222707423581,33.379912663755455,0.17352125730448018,0.11511081958892945,0.2803039854007282,0.18803600804072404,0.1804351872262224,0.3988879655749679,0.06529600141048351,0.13736972851137866,5.1413536585365796,6.758429268292678,2.3321867993892837,-4.992077820503887,-7.932255272820342,-7.080941059411162,2.467248908296943,30.912663755458514,3.2139737991266375,1.6309810771470172
model_1055,0.005,0.005,0.01,50,5000,458,0.5,180554.47598253275,5.681222707423581,23.192139737991265,0.13567054049993776,0.08607835914425274,0.1954675316944321,0.12396750339224369,0.1085034760028338,0.26360551641183544,0.057603711197581765,0.11905263311625489,5.337282758620684,6.535860689655164,1.706550089246463,-5.394784656396074,-7.4314653079072635,-8.690854810989824,1.5720524017467248,21.62008733624454,4.109170305676856,1.0211557496361006
model_1056,0.005,0.005,0.01,100,500,458,0.5,180554.47598253275,5.681222707423581,68.52838427947599,0.16389992418337215,0.13310073686399446,0.31771554139334957,0.2619418248763614,0.3909713181900441,0.6017316993877486,0.07071144135178487,0.12003177063961662,3.581039548022601,5.626322033898301,4.672363186714071,-6.518990789919395,-12.619867563751045,-6.215277293833265,3.567685589519651,63.28384279475983,2.11353711790393,2.9801892285298415
model_1057,0.005,0.005,0.01,100,1000,458,0.5,180554.47598253275,5.681222707423581,54.39737991266376,0.17648714389312523,0.1368397811771826,0.3303966733185013,0.25908202010997883,0.32588081104328215,0.5837951382036921,0.07353960708514343,0.1306361231796981,4.260000000000001,6.140089772727268,3.7583116090762063,-5.518898429979014,-10.35022581470947,-5.97223037080156,3.427947598253275,50.327510917030565,2.2532751091703056,2.661016011644834
model_1058,0.005,0.005,0.01,100,2000,458,0.5,180554.47598253275,5.681222707423581,39.29694323144105,0.1774093010962682,0.12718347330948307,0.3043177638610561,0.2170794561955464,0.22637220929026736,0.4822228859988942,0.07320001422857456,0.13765696853679255,4.907526011560693,6.643946820809243,2.7185285197139417,-4.995554242611074,-8.479668486975498,-6.532973102961613,2.834061135371179,36.419213973799124,2.8471615720524017,1.9835429403202336
model_1059,0.005,0.005,0.01,100,3000,458,0.5,180554.47598253275,5.681222707423581,31.074235807860262,0.17347078309047553,0.11930476339242839,0.27665344451368007,0.19007996164695298,0.18315315702934504,0.3947734565574278,0.06824570285674017,0.1391616326467912,4.979456790123456,6.654972839506167,2.161040177317326,-4.940240148717881,-7.677231236775612,-7.231133250977225,2.336244541484716,28.737991266375545,3.3449781659388647,1.5700000000000012
