model_id,alpha,window_size,stat_size,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_579,0.005,500,20,100,3000,34,127232.0,2.8529411764705883,38.0,0.10967056009557274,0.07176011808871102,0.32686256291335836,0.21161328084080647,0.29754901960784313,0.8580065359477124,0.020123839009287915,0.06114551083591329,5.612812500000006,6.751762500000007,4.206072834063202,-2.4274046919099903,-5.704699668658466,-1.4358160270651648,2.323529411764706,35.6764705882353,0.5294117647058824,1.5249411764705871
model_580,0.005,500,20,100,5000,34,127232.0,2.8529411764705883,24.0,0.08866974563505405,0.06791604389521229,0.22275616841898224,0.17547024478862783,0.235702614379085,0.43995098039215685,0.02941176470588233,0.05269607843137252,4.099238095238101,5.468857142857148,2.6803745265711916,-2.801985479831104,-4.872572867050729,-3.4431623744565854,1.2647058823529411,22.735294117647058,1.588235294117647,0.9583137254901954
model_581,0.005,500,30,1,500,34,127232.0,2.8529411764705883,135.5,0.042351752021596724,0.041693094192267806,0.166721857653323,0.16453659102330653,0.9901960784313725,0.9967320261437908,0.02048860650113568,0.02200592649237242,1.9319411764705885,2.496476470588232,15.128685717244643,-9.634945716651993,-21.52807914435845,-3.923673120445824,2.823529411764706,128.3235294117647,0.029411764705882353,2.776764705882353
model_582,0.005,500,30,1,1000,34,127232.0,2.8529411764705883,90.05882352941177,0.060840300279605575,0.05598261032039763,0.22212513096063585,0.20532786856672702,0.6718954248366014,0.9934640522875817,0.020904420540904325,0.032129530178854046,3.15594117647059,4.039217647058821,10.06960882944727,-5.740185827360605,-13.620807249364498,-2.0351692340057177,2.7941176470588234,85.41176470588235,0.058823529411764705,2.5642352941176476
model_583,0.005,500,30,1,2000,34,127232.0,2.8529411764705883,54.029411764705884,0.091842676221428,0.06288869956820024,0.30178025222112914,0.20716766094369815,0.3879901960784314,0.980718954248366,0.019053277876807266,0.049802501522812244,5.1596470588235315,6.235870588235296,6.0265083145934435,-3.187302853973115,-7.93931725987257,-1.1054132980822116,2.676470588235294,51.11764705882353,0.17647058823529413,1.8300392156862753
model_584,0.005,500,30,1,3000,34,127232.0,2.8529411764705883,39.0,0.09452787252232742,0.07306452186300613,0.28113711934811364,0.21387030023092907,0.35236928104575166,0.7434640522875817,0.030920060331825008,0.052790346907993925,4.684774193548386,5.9275935483871,4.355175168659013,-2.803465696118152,-6.219834039488666,-2.007046230315248,2.0588235294117645,36.94117647058823,0.7941176470588235,1.5942745098039208
model_585,0.005,500,30,1,5000,34,127232.0,2.8529411764705883,25.0,0.08347475770814272,0.050226736399941595,0.20895828176790204,0.12885698746239396,0.0834967320261438,0.4183006535947712,0.011764705882352941,0.04941176470588235,6.115904761904765,6.972161904761909,2.8017368919398744,-3.1156218331570504,-5.299444270835045,-3.7295929672592294,1.2352941176470589,23.764705882352942,1.6176470588235294,0.7349411764705875
model_586,0.005,500,30,10,500,34,127232.0,2.8529411764705883,135.11764705882354,0.04255670991375879,0.04204027798887616,0.1672630250966152,0.1655496294579859,0.9901960784313725,0.9967320261437908,0.020545770701868245,0.02212000551097133,2.0453529411764753,2.593111764705885,15.080140771097172,-9.60293688856761,-21.473560754645664,-3.9029190731756422,2.823529411764706,127.91176470588235,0.029411764705882353,2.786862745098039
model_587,0.005,500,30,10,1000,34,127232.0,2.8529411764705883,90.0,0.06094586462955404,0.057137267604563995,0.2224523898509007,0.2097979120645853,0.7488562091503268,0.9934640522875817,0.022868796034691583,0.03218631812259182,2.824235294117648,3.716670588235294,10.048803852526925,-5.680871880038173,-13.535518283459393,-1.988842795974622,2.7941176470588234,85.23529411764706,0.058823529411764705,2.613137254901961
model_588,0.005,500,30,10,2000,34,127232.0,2.8529411764705883,54.0,0.09159222047316602,0.06348631965811363,0.30138518809854814,0.20893842447698857,0.3975490196078431,0.980718954248366,0.021241830065359457,0.04963620668393139,5.226117647058828,6.2836411764705895,6.040378299207007,-3.181153683479086,-7.949164903953132,-1.0912657203008862,2.676470588235294,51.23529411764706,0.17647058823529413,1.853235294117647
model_589,0.005,500,30,10,3000,34,127232.0,2.8529411764705883,39.0,0.09182298507051793,0.06947161464543468,0.27371415016043854,0.2044530686166586,0.3170751633986928,0.7302287581699346,0.02790346907993964,0.05128205128205124,4.628709677419355,5.809987096774191,4.362110160965795,-2.944364804895524,-6.367201051612011,-2.203534916831398,2.0,37.0,0.8529411764705882,1.51586274509804
model_590,0.005,500,30,10,5000,34,127232.0,2.8529411764705883,25.0,0.08129610847066995,0.04942709368155808,0.20211833648746427,0.12684407082030127,0.0834967320261438,0.40359477124183,0.011764705882352941,0.048235294117647064,5.917428571428577,6.728228571428577,2.8052043880932653,-3.166612962574572,-5.3536705155853594,-3.8083783037162364,1.2058823529411764,23.794117647058822,1.6470588235294117,0.723882352941176
model_591,0.005,500,30,50,500,34,127232.0,2.8529411764705883,135.02941176470588,0.04254673895494453,0.04198473950727814,0.16721919437536062,0.16535461676861699,0.9901960784313725,0.9967320261437908,0.02053324739762789,0.022115270984840025,1.9081764705882398,2.460394117647059,15.083608267250561,-9.599718682613728,-21.470606212415753,-3.899569035359776,2.823529411764706,127.94117647058823,0.029411764705882353,2.783627450980392
model_592,0.005,500,30,50,1000,34,127232.0,2.8529411764705883,90.0,0.06096826966664259,0.05689263473925274,0.22248713483891167,0.20872914332146,0.7000816993464052,0.9934640522875817,0.021568627450980368,0.032199524420319946,2.8991764705882392,3.8668117647058873,10.048803852526925,-5.691148005880996,-13.54641497356153,-1.998808639687787,2.7941176470588234,85.23529411764706,0.058823529411764705,2.6008823529411758
model_593,0.005,500,30,50,2000,34,127232.0,2.8529411764705883,54.029411764705884,0.0915824359139049,0.0630916555836014,0.3011748233162641,0.20640656071018468,0.3431372549019608,0.980718954248366,0.019023569023569005,0.049648351812613706,5.315294117647062,6.660588235294121,6.047313291513789,-3.172666859827215,-7.947041391768629,-1.0795972409153318,2.676470588235294,51.294117647058826,0.17647058823529413,1.8458235294117638
model_594,0.005,500,30,50,3000,34,127232.0,2.8529411764705883,39.0,0.09562131717085148,0.0698163105441627,0.28235198884993684,0.20520417917590328,0.31952614379084965,0.7351307189542483,0.02790346907993964,0.05354449472096526,4.528533333333331,6.06541333333333,4.351707672505622,-2.8212373269708007,-6.234368751609781,-1.997024555827781,2.088235294117647,36.911764705882355,0.7647058823529411,1.5255294117647065
model_595,0.005,500,30,50,5000,34,127232.0,2.8529411764705883,25.0,0.08529548599945924,0.055098978494655136,0.21297025444995143,0.14103018629486286,0.14011437908496732,0.42516339869281045,0.01411764705882353,0.05058823529411765,5.636272727272731,6.188763636363645,2.7982693957864835,-3.022821439147101,-5.203408110285676,-3.608998691813107,1.2647058823529411,23.735294117647058,1.588235294117647,0.8088823529411756
model_596,0.005,500,30,100,500,34,127232.0,2.8529411764705883,135.02941176470588,0.042492610727860564,0.04195574245942643,0.1671364933182064,0.1653552948575137,0.9901960784313725,0.9967320261437908,0.02054300524004678,0.0220833238437583,2.0261764705882377,2.626088235294119,15.080140771097172,-9.605269940305865,-21.475417026740725,-3.9054905147354937,2.823529411764706,127.91176470588235,0.029411764705882353,2.785411764705882
model_597,0.005,500,30,100,1000,34,127232.0,2.8529411764705883,90.02941176470588,0.060966182750688935,0.05720262419152771,0.2224213161959632,0.21000008963215594,0.7500816993464052,0.9934640522875817,0.022218631042160427,0.032201500090057025,2.860705882352937,3.692129411764705,10.052271348680318,-5.688529547523547,-13.547433797643423,-1.9943715401106672,2.7941176470588234,85.26470588235294,0.058823529411764705,2.614960784313726
model_598,0.005,500,30,100,2000,34,127232.0,2.8529411764705883,54.029411764705884,0.09159434815057663,0.06490124587721169,0.30117649235296295,0.21324711043011682,0.3431372549019608,0.980718954248366,0.019023569023569005,0.04965675997862454,5.141058823529414,6.438558823529414,6.047313291513789,-3.123750571686334,-7.8981761335605105,-1.0306554378080695,2.676470588235294,51.294117647058826,0.17647058823529413,1.89613725490196
model_599,0.005,500,30,100,3000,34,127232.0,2.8529411764705883,39.0,0.09133419422860306,0.06599917048748598,0.26807703277931516,0.19449786208835634,0.29011437908496734,0.7020424836601307,0.025641025641025616,0.05128205128205124,4.573266666666667,5.860633333333331,4.362110160965794,-3.0024458367608022,-6.425272676155163,-2.26162065235774,2.0,37.0,0.8529411764705882,1.443137254901961
model_600,0.005,500,30,100,5000,34,127232.0,2.8529411764705883,25.0,0.08747413523693202,0.05771509782955905,0.21981019973038918,0.14815698452827308,0.1548202614379085,0.4398692810457516,0.015294117647058824,0.05176470588235294,5.5631818181818184,6.239218181818183,2.7948018996330926,-2.9545821095237956,-5.131933443565472,-3.5129652660323694,1.2941176470588236,23.705882352941178,1.5588235294117647,0.8460196078431368
model_601,0.005,500,50,1,500,34,127232.0,2.8529411764705883,141.23529411764707,0.041076058795834966,0.04079201004119798,0.16274423260638074,0.16178879588623812,0.9967320261437908,1.0,0.020048389384502163,0.02131388712106343,1.9618235294117647,2.611052941176471,15.78057499408214,-10.12185187051787,-22.51635816554206,-4.159892840652837,2.8529411764705883,133.85294117647058,0.0,2.831921568627451
model_602,0.005,500,50,1,1000,34,127232.0,2.8529411764705883,93.94117647058823,0.058600842969085264,0.054817048229157374,0.21573098708980715,0.20230246133546337,0.6076797385620916,0.9934640522875817,0.019722233436957462,0.030885801527639364,3.159294117647058,4.1547117647058815,10.506513344774529,-6.107484857543625,-14.37869675713284,-2.207173025396077,2.7941176470588234,89.11764705882354,0.058823529411764705,2.6089215686274505
model_603,0.005,500,50,1,2000,34,127232.0,2.8529411764705883,56.529411764705884,0.08937395391374461,0.06834183489383225,0.29531070580467705,0.22377373428721883,0.4939542483660131,0.9836601307189542,0.024482161285566836,0.048400394182127895,4.622941176470589,5.989164705882352,6.317777991478282,-3.2166427261501433,-8.133205583736972,-1.0818907091214338,2.7058823529411766,53.588235294117645,0.14705882352941177,2.0711372549019598
model_604,0.005,500,50,1,3000,34,127232.0,2.8529411764705883,40.44117647058823,0.0724627546406933,0.05233398568086714,0.22154340047523996,0.1620933168641377,0.318218954248366,0.6080065359477124,0.019010043041606885,0.04015423242467717,4.761714285714284,5.620099999999999,4.577094922476032,-3.727688555069865,-7.344528632161057,-3.2133861635830923,1.6176470588235294,38.8235294117647,1.2352941176470589,1.1638627450980394
model_605,0.005,500,50,1,5000,34,127232.0,2.8529411764705883,24.11764705882353,0.09575893960141063,0.06662972373588615,0.25117189040859683,0.1766523720181716,0.19869281045751633,0.5312908496732026,0.0231862745098039,0.05607843137254899,5.166,5.932632000000005,2.6838420227245825,-2.676256187236009,-4.7468436994454795,-3.199785960543038,1.3529411764705883,22.764705882352942,1.5,0.9364901960784314
model_606,0.005,500,50,10,500,34,127232.0,2.8529411764705883,141.2058823529412,0.04117267366615121,0.04088957145644239,0.16295653438435345,0.16198262965703306,0.9908496732026144,1.0,0.019905516352358772,0.021368841111716077,2.0934117647058854,2.7635941176470595,15.773640001775357,-10.119467975840392,-22.514105630212082,-4.157443266301606,2.8529411764705883,133.7941176470588,0.0,2.832313725490196
model_607,0.005,500,50,10,1000,34,127232.0,2.8529411764705883,93.91176470588235,0.05874424067325945,0.05555740439765948,0.216076768471913,0.20506411982529596,0.6597222222222223,0.9934640522875817,0.020351380085321676,0.03096913130271496,3.1250000000000013,3.9251176470588245,10.482240871700792,-6.1153744642293795,-14.36539030681817,-2.255072425287924,2.7941176470588234,88.91176470588235,0.058823529411764705,2.637470588235293
model_608,0.005,500,50,10,2000,34,127232.0,2.8529411764705883,56.588235294117645,0.08931119243871359,0.06977418373413549,0.2953553280841147,0.23062285000976604,0.5331699346405229,0.9836601307189542,0.025431225121627578,0.048351307561833846,4.182882352941182,5.6009058823529445,6.317777991478282,-3.1733548872425064,-8.093006128060733,-1.0370586785980986,2.7058823529411766,53.588235294117645,0.14705882352941177,2.1132549019607834
model_609,0.005,500,50,10,3000,34,127232.0,2.8529411764705883,40.529411764705884,0.07955301710226706,0.05223762908790247,0.23586898571363085,0.15945643555018657,0.263562091503268,0.5964869281045752,0.01818507890961262,0.04435078909612625,5.354153846153849,6.488753846153851,4.5666924340158594,-3.5289443971419026,-7.13611171796502,-2.843007795553873,1.7941176470588236,38.73529411764706,1.0588235294117647,1.1688431372549013
model_610,0.005,500,50,10,5000,34,127232.0,2.8529411764705883,24.08823529411765,0.08940632369504219,0.06743641489703937,0.23379946321761186,0.17459808041341304,0.2205065359477124,0.49844771241830066,0.028088235294117622,0.05249999999999996,4.383000000000002,5.18062307692308,2.690777015031365,-2.7713964299684877,-4.848454103452973,-3.3799264167556573,1.2647058823529411,22.823529411764707,1.588235294117647,0.9535098039215683
model_611,0.005,500,50,50,500,34,127232.0,2.8529411764705883,141.0,0.041222394722071745,0.04086943819173778,0.16313334333871052,0.16192796692524367,0.9843137254901961,1.0,0.019448438650257763,0.021395298675143337,1.9391176470588225,2.5587882352941187,15.742432536394839,-10.095580581706479,-22.466758304772004,-4.145285837820776,2.8529411764705883,133.52941176470588,0.0,2.8271568627450976
model_612,0.005,500,50,50,1000,34,127232.0,2.8529411764705883,94.0,0.05874134901492606,0.05604852796631087,0.21610764041032957,0.20718362229429468,0.7531045751633987,0.9934640522875817,0.02315394242803501,0.03096541785992663,2.802176470588239,3.5447352941176504,10.482240871700792,-6.046541549006876,-14.296743763238583,-2.156734559538082,2.7941176470588234,88.91176470588235,0.058823529411764705,2.661019607843137
model_613,0.005,500,50,50,2000,34,127232.0,2.8529411764705883,56.911764705882355,0.08921727056423258,0.0707753130430146,0.2946937490165001,0.23549351115676367,0.5101307189542483,0.9836601307189542,0.023763452749520846,0.04832738783977172,3.99870588235294,5.385029411764709,6.342050464552019,-3.1586094044656545,-8.100965010488249,-1.0109610132190638,2.7058823529411766,53.794117647058826,0.14705882352941177,2.1436078431372545
model_614,0.005,500,50,50,3000,34,127232.0,2.8529411764705883,40.88235294117647,0.08781148925580477,0.056062553377116874,0.26192649577211746,0.16927793671576483,0.2473856209150327,0.6717320261437908,0.017252510760401712,0.04887015781922523,5.398615384615383,6.811169230769233,4.584029914782814,-3.21376780098473,-6.837132833096511,-2.3138499908111925,2.0,38.88235294117647,0.8529411764705882,1.2741764705882352
model_615,0.005,500,50,50,5000,34,127232.0,2.8529411764705883,24.0,0.09947124805420351,0.06539506424576019,0.25371173246278156,0.16419470538738618,0.13766339869281044,0.5175653594771241,0.020833333333333322,0.05882352941176467,5.467461538461544,6.286769230769234,2.663037045804237,-2.523274650313786,-4.571215012378931,-2.9698927045753316,1.411764705882353,22.58823529411765,1.4411764705882353,0.9329999999999994
model_616,0.005,500,50,100,500,34,127232.0,2.8529411764705883,141.14705882352942,0.041149227764033,0.0409227371677945,0.1628783904147324,0.1621182507424251,0.9967320261437908,1.0,0.020094552008672804,0.021356790520884135,1.7163529411764709,2.3634352941176506,15.766705009468577,-10.09981213343809,-22.487438337366704,-4.141293149120845,2.8529411764705883,133.73529411764707,0.0,2.8362941176470593
model_617,0.005,500,50,100,1000,34,127232.0,2.8529411764705883,94.0,0.058740937316091986,0.0554493139573353,0.21607992307999413,0.20441361979614522,0.6859477124183007,0.9934640522875817,0.022215269086357913,0.030965790791400317,3.0917647058823516,3.895952941176472,10.489175864007574,-6.115827700429275,-14.372924377944955,-2.2519852440243757,2.7941176470588234,88.97058823529412,0.058823529411764705,2.6329607843137253
model_618,0.005,500,50,100,2000,34,127232.0,2.8529411764705883,56.94117647058823,0.08903342845855179,0.07082715700825609,0.2943832196010246,0.23604555994978269,0.4991013071895425,0.9836601307189542,0.02374502432551967,0.04821246148645527,4.013058823529414,5.368247058823532,6.352452953012191,-3.167938045317811,-8.119990584019497,-1.0154411877316745,2.7058823529411766,53.88235294117647,0.14705882352941177,2.149745098039215
model_619,0.005,500,50,100,3000,34,127232.0,2.8529411764705883,40.88235294117647,0.08888501484522368,0.058067888925554575,0.26202682904329,0.17513868854196957,0.2669934640522876,0.6518790849673203,0.018687230989956945,0.049587517934002845,5.05416,6.606439999999997,4.580562418629423,-3.137171204007436,-6.757298672049687,-2.209460411162782,2.0294117647058822,38.85294117647059,0.8235294117647058,1.319843137254902
model_620,0.005,500,50,100,5000,34,127232.0,2.8529411764705883,24.0,0.10768981325806283,0.07387664032656724,0.272346392209033,0.18562063470225892,0.20163398692810455,0.5457516339869282,0.025735294117647047,0.0637254901960784,5.398923076923074,6.466299999999998,2.6491670611906732,-2.2784169585633784,-4.313416159255827,-2.613858534687742,1.5294117647058822,22.470588235294116,1.3235294117647058,1.0518823529411767
model_621,0.005,500,100,1,500,34,127232.0,2.8529411764705883,157.64705882352942,0.03716352197928203,0.03699721842082161,0.14979471941812192,0.14921905325422044,0.9967320261437908,1.0,0.01806557103666383,0.019220072924544977,1.595470588235294,2.3464235294117617,17.590607986152207,-11.47637706217277,-25.271802877449932,-4.784546507475362,2.8529411764705883,149.2058823529412,0.0,2.839470588235294
model_622,0.005,500,100,1,1000,34,127232.0,2.8529411764705883,105.23529411764706,0.05273589230439448,0.05054893956423455,0.1989192706704577,0.19153505173955757,0.7519607843137255,0.9934640522875817,0.020353504246400995,0.02764513402104995,2.6570588235294115,3.3527176470588227,11.761746952302047,-7.085906965586979,-16.319853212011463,-2.7336397247276776,2.7941176470588234,99.76470588235294,0.058823529411764705,2.673509803921568
model_623,0.005,500,100,1,2000,34,127232.0,2.8529411764705883,63.205882352941174,0.08054008267446951,0.06268640406313486,0.27463084070156213,0.2154867215708271,0.4462418300653595,0.9839869281045752,0.018135984232402612,0.04324121295354027,4.300235294117648,5.333194117647061,7.080627145224287,-3.674573568806654,-9.195297252198252,-1.1789176094637952,2.7058823529411766,60.05882352941177,0.14705882352941177,2.1009019607843133
model_624,0.005,500,100,1,3000,34,127232.0,2.8529411764705883,39.94117647058823,0.095324310081206,0.07450908341912083,0.2896639135324298,0.22192400469568144,0.33088235294117646,0.8061274509803922,0.028676470588235293,0.0529788838612368,4.684374999999999,5.867943749999995,4.459200053260741,-2.81408787586589,-6.330735837600137,-1.9381168361752368,2.1176470588235294,37.8235294117647,0.7352941176470589,1.6601568627450993
model_625,0.005,500,100,1,5000,34,127232.0,2.8529411764705883,25.0,0.08022853047909721,0.05017126160962615,0.2093616718557197,0.13297582532286825,0.17990196078431375,0.45988562091503266,0.01764705882352941,0.047058823529411764,5.420521739130426,6.21860869565217,2.8086718842466563,-3.2035544085060197,-5.393847296046944,-3.8731138470884994,1.1764705882352942,23.823529411764707,1.6764705882352942,0.7290588235294121
model_626,0.005,500,100,10,500,34,127232.0,2.8529411764705883,157.76470588235293,0.037052149278359765,0.03690137592554038,0.1494567571063315,0.14893584487877953,0.9967320261437908,1.0,0.018000622646442744,0.01915964735583755,1.7133529411764683,2.3101294117647013,17.6322179399929,-11.461759724544772,-25.276655991522237,-4.730782179291332,2.8529411764705883,149.55882352941177,0.0,2.8408039215686274
model_627,0.005,500,100,10,1000,34,127232.0,2.8529411764705883,105.17647058823529,0.053428460245618925,0.05119124601276031,0.20088362875777524,0.1933253635192669,0.7507352941176471,0.9967320261437908,0.02094823415578129,0.02802696314079946,2.8148235294117616,3.504211764705886,11.737474479228311,-7.014594222266182,-16.224228260086534,-2.6450713210030647,2.823529411764706,99.55882352941177,0.029411764705882353,2.6999215686274507
model_628,0.005,500,100,10,2000,34,127232.0,2.8529411764705883,63.35294117647059,0.08145917991709616,0.06612486624886,0.276882863630049,0.22734350706176595,0.4516339869281046,0.9869281045751634,0.019009687208216594,0.04377075118342768,3.708117647058825,4.7115647058823535,7.063289664457332,-3.5681855169613073,-9.079487772028132,-1.0772402717808358,2.735294117647059,59.911764705882355,0.11764705882352941,2.212901960784314
model_629,0.005,500,100,10,3000,34,127232.0,2.8529411764705883,39.88235294117647,0.09501448918314981,0.07238811751139546,0.28457827994089135,0.2136382707663287,0.30735294117647055,0.7825980392156863,0.027205882352941177,0.05301659125188536,4.830580645161288,6.103883870967741,4.452265060953959,-2.85302784281524,-6.363202182927612,-1.9802936139355243,2.1176470588235294,37.76470588235294,0.7352941176470589,1.6167647058823529
model_630,0.005,500,100,10,5000,34,127232.0,2.8529411764705883,25.0,0.08811028445320293,0.054577343045222715,0.22680893971193936,0.14583622116786138,0.19093137254901962,0.47785947712418303,0.018823529411764708,0.05176470588235294,4.947,5.850158333333334,2.7948018996330926,-2.9996230857612742,-5.176975034733149,-3.558005934804748,1.2941176470588236,23.705882352941178,1.5588235294117647,0.7886862745098037
model_631,0.005,500,100,50,500,34,127232.0,2.8529411764705883,158.2941176470588,0.03698601953294666,0.036498453774936136,0.1492201920257835,0.14752610761235707,0.9901960784313725,1.0,0.017583156127501335,0.01912468290317004,1.4742352941176464,1.9912058823529435,17.67729538998698,-11.582534146811781,-25.441278826212482,-4.888455924758489,2.8529411764705883,149.94117647058823,0.0,2.8129607843137254
model_632,0.005,500,100,50,1000,34,127232.0,2.8529411764705883,105.6470588235294,0.05315348421556461,0.05127323450784495,0.20005316651245816,0.19367290497623185,0.7002450980392156,0.9967320261437908,0.02059357124562448,0.027876879635415314,2.8785294117647084,3.6536294117647072,11.80682440229613,-7.064761114977165,-16.337192049223944,-2.663839765500833,2.823529411764706,100.1470588235294,0.029411764705882353,2.7196666666666665
model_633,0.005,500,100,50,2000,34,127232.0,2.8529411764705883,63.64705882352941,0.08072387390457336,0.0631014050942953,0.2748447106569284,0.21582676382329555,0.3266339869281046,0.9869281045751634,0.015252976190476178,0.04335816161472519,4.777352941176479,5.848694117647065,7.149977068292106,-3.735296183022859,-9.327106179640179,-1.2040970670671403,2.735294117647059,60.64705882352941,0.11764705882352941,2.134431372549019
model_634,0.005,500,100,50,3000,34,127232.0,2.8529411764705883,40.0,0.0979171677437024,0.07520326126105224,0.2983271847136678,0.22809243962712114,0.4004901960784314,0.8348856209150327,0.028676470588235296,0.054411764705882354,4.153212121212121,5.621854545454547,4.459200053260741,-2.74328737050607,-6.259922005369788,-1.8084994648389165,2.176470588235294,37.8235294117647,0.6764705882352942,1.6712352941176465
model_635,0.005,500,100,50,5000,34,127232.0,2.8529411764705883,25.0,0.07523891722078092,0.04302467226378053,0.1868047296450551,0.10939621485680025,0.08651960784313725,0.3763888888888889,0.010588235294117647,0.04470588235294118,6.071799999999999,6.801020000000003,2.815606876553438,-3.3496700583704944,-5.546433609477485,-4.0748176945817045,1.1176470588235294,23.88235294117647,1.7352941176470589,0.6310980392156861
model_636,0.005,500,100,100,500,34,127232.0,2.8529411764705883,158.52941176470588,0.036909419336857374,0.03671071058506398,0.14898255703118637,0.14829212831732794,0.9934640522875817,1.0,0.01772008419301733,0.019083337005718154,1.7625294117647037,2.1608176470588236,17.7085028553675,-11.596413231906832,-25.481158406505354,-4.889334762254627,2.8529411764705883,150.2058823529412,0.0,2.836647058823529
model_637,0.005,500,100,100,1000,34,127232.0,2.8529411764705883,105.82352941176471,0.05259648562677709,0.051401928201026265,0.1983668711270662,0.19434560415948285,0.8361928104575164,0.9934640522875817,0.023339146979546494,0.027573434647811146,2.7455294117647107,3.3956117647058845,11.820694386909693,-7.089125275823048,-16.37320069733948,-2.7117934474177723,2.7941176470588234,100.26470588235294,0.058823529411764705,2.7272549019607846
model_638,0.005,500,100,100,2000,34,127232.0,2.8529411764705883,63.88235294117647,0.08074917598054196,0.06426507455880401,0.2750307924915945,0.22053374418717897,0.43357843137254903,0.9869281045751634,0.017944677871148455,0.04336489300021081,4.348058823529412,5.421188235294113,7.143042075985323,-3.6837652867022,-9.266203320109197,-1.1572521523516426,2.735294117647059,60.588235294117645,0.11764705882352941,2.1712352941176474
model_639,0.005,500,100,100,3000,34,127232.0,2.8529411764705883,40.0,0.09213826798186914,0.070640213801833,0.27534803680128617,0.21101679642209487,0.321078431372549,0.7552287581699346,0.026470588235294117,0.051470588235294115,4.35877419354839,5.740335483870968,4.4730700378743045,-2.981449313619352,-6.511011778465192,-2.1578445517846667,2.0588235294117645,37.94117647058823,0.7941176470588235,1.5769607843137254
model_640,0.005,500,100,100,5000,34,127232.0,2.8529411764705883,25.0,0.08775424728174995,0.049446094412701355,0.22145433564562486,0.12527245450966876,0.10514705882352941,0.44281045751633985,0.012941176470588235,0.05176470588235294,6.2355454545454565,7.087936363636367,2.7948018996330926,-3.06324521114168,-5.2405974271503055,-3.6216279266667786,1.2941176470588236,23.705882352941178,1.5588235294117647,0.723960784313725
model_641,0.01,50,20,1,500,34,127232.0,2.8529411764705883,246.08823529411765,0.02436440831381563,0.02436440831381563,0.10462739184940016,0.10462739184940016,1.0,1.0,0.011794294620747197,0.012457046361636121,1.04458823529412,1.4151529411764767,27.486842007929933,-19.152074670726766,-40.650485532354935,-8.608751592853858,2.8529411764705883,233.14705882352942,0.0,2.8529411764705883
model_642,0.01,50,20,1,1000,34,127232.0,2.8529411764705883,125.70588235294117,0.04535931718734859,0.04418731496754752,0.17628012118909026,0.17207930642456898,0.9615196078431372,0.9967320261437908,0.021070148489503292,0.023629285445742526,2.0040000000000058,2.752347058823528,14.03989192507989,-8.792557205110635,-19.81393886921192,-3.51716049070705,2.823529411764706,119.08823529411765,0.029411764705882353,2.746823529411764
model_643,0.01,50,20,1,2000,34,127232.0,2.8529411764705883,63.8235294117647,0.08110255581727381,0.06687128875411937,0.27562458031711545,0.22699722833720493,0.4611111111111111,0.9869281045751634,0.020723914565826323,0.04358405842506222,4.0612941176470585,5.095641176470593,7.1257045952183695,-3.67171631910648,-9.23787737484526,-1.182753438295913,2.735294117647059,60.44117647058823,0.11764705882352941,2.253529411764705
model_644,0.01,50,20,1,3000,34,127232.0,2.8529411764705883,42.970588235294116,0.09548481602946349,0.07345078511720145,0.2936789138582328,0.22776071170485188,0.41486928104575166,0.8237745098039215,0.026056934401667602,0.05274900657937589,4.138687499999998,5.5271250000000025,4.799014676293052,-2.641126895756863,-6.358276831872558,-1.4590225159343098,2.264705882352941,40.705882352941174,0.5882352941176471,1.7352941176470593
model_645,0.01,50,20,1,5000,34,127232.0,2.8529411764705883,26.0,0.08442022028263563,0.057068769700633695,0.2163981157083687,0.15116996863649956,0.15645424836601307,0.4496732026143791,0.01809954751131219,0.04977375565610856,4.951230769230772,5.794869230769235,2.9126967688483845,-3.004637656847017,-5.288753254990199,-3.480226916598955,1.2941176470588236,24.705882352941178,1.5588235294117647,0.8640784313725486
model_646,0.01,50,20,10,500,34,127232.0,2.8529411764705883,246.11764705882354,0.024349934769492737,0.024349934769492737,0.10457269810849697,0.10457269810849697,1.0,1.0,0.011789978916797667,0.012449458168641285,1.21735294117647,1.544547058823532,27.507646984850275,-19.127268324567666,-40.637435811203524,-8.548655169485034,2.8529411764705883,233.3235294117647,0.0,2.8529411764705883
model_647,0.01,50,20,10,1000,34,127232.0,2.8529411764705883,125.8529411764706,0.04538956477928496,0.044624040255397526,0.17638405042701605,0.17386591587185646,0.9828431372549019,0.9967320261437908,0.021736694677871104,0.023644563563214177,2.0015882352941197,2.7879294117647024,14.043359421233282,-8.762359914713224,-19.786327673990186,-3.4856701527218013,2.823529411764706,119.11764705882354,0.029411764705882353,2.772862745098039
model_648,0.01,50,20,10,2000,34,127232.0,2.8529411764705883,63.85294117647059,0.0809804464988099,0.06762981181293816,0.27540594872879004,0.23067982820795188,0.4819444444444445,0.9869281045751634,0.02071661998132586,0.043509230106638076,3.799764705882358,4.809088235294119,7.132639587525151,-3.6598508557254665,-9.232290603082616,-1.1677486291057153,2.735294117647059,60.5,0.11764705882352941,2.2816470588235287
